,customer_id,name,dob,phone,address
776,cus54758803,Wulan Wijayanti,1982-07-27,+62-0096-936-0547,"Gang Sadang Serang No. 93
Parepare, Kalimantan Timur 96426"
777,cus10670163,"Tgk. Mursinin Januar, M.Pd",1989-09-24,(0566) 588 0433,"Jalan Veteran No. 4
Tangerang, KB 20573"
778,cus42705093,Rama Mayasari,1985-06-02,(0313) 525 6417,"Gg. Sentot Alibasa No. 7
Tidore Kepulauan, SR 01021"
779,cus61241770,drg. Mala Natsir,1990-10-27,(059) 088 6958,"Jalan Ahmad Dahlan No. 2
Sungai Penuh, KR 94954"
780,cus01271225,"Puti Ira Wijaya, S.I.Kom",1986-02-04,+62 (0428) 986 4920,"Jalan Cihampelas No. 26
Pagaralam, Gorontalo 81489"
781,cus96660836,Daryani Anggraini,1989-07-20,+62 (053) 308-9397,"Jalan Raya Ujungberung No. 57
Bima, PA 45536"
782,cus06870300,Koko Mandala,1998-02-26,(093) 470 5744,"Jl. Gardujati No. 815
Batu, Kalimantan Barat 74605"
783,cus09240698,Dt. Ibun Prakasa,1982-08-22,(052) 216 6547,"Jalan Veteran No. 343
Tarakan, LA 98271"
784,cus27977064,Heru Marpaung,1997-09-17,+62 (061) 930 5634,"Jl. Medokan Ayu No. 14
Lhokseumawe, BA 41583"
785,cus60514271,Kenari Marpaung,1986-12-07,+62 (93) 738 2530,"Jl. H.J Maemunah No. 915
Depok, BA 77251"
786,cus72950104,Tina Santoso,1992-08-30,+62 (93) 557-0977,"Gg. Wonoayu No. 4
Sibolga, Sumatera Barat 12572"
787,cus18953138,"Dasa Hartati, S.Psi",1985-05-29,+62 (005) 906 2642,"Jl. Cikutra Timur No. 495
Padangpanjang, Sulawesi Barat 09082"
788,cus47457249,Gatra Oktaviani,1998-08-02,(059) 722-2823,"Jl. PHH. Mustofa No. 515
Bitung, Papua Barat 49500"
789,cus79066754,"Hendra Mahendra, M.TI.",1996-04-28,+62 (392) 066 6281,"Gg. Pelajar Pejuang No. 1
Subulussalam, Papua 44073"
790,cus62088510,Pranawa Permata,1997-11-23,+62 (27) 972 9834,"Jl. Ahmad Dahlan No. 19
Meulaboh, Maluku 23863"
791,cus03075036,Mala Wacana,1987-12-22,+62-17-637-0158,"Jalan Suryakencana No. 9
Palembang, PA 92854"
792,cus70702910,KH. Martana Suwarno,1985-06-14,+62-30-232-4165,"Jl. Medokan Ayu No. 08
Denpasar, Kepulauan Bangka Belitung 84725"
793,cus03866887,"Saiful Purwanti, S.Kom",1980-01-15,+62 (086) 616 8532,"Jl. Cikapayang No. 1
Kota Administrasi Jakarta Utara, KT 09777"
794,cus63488098,Jaeman Prasasta,1993-01-27,(081) 058-3120,"Gang Cikutra Timur No. 64
Bau-Bau, JB 26537"
795,cus68571474,Gabriella Nurdiyanti,1982-06-06,+62-790-558-7796,"Jalan Cihampelas No. 63
Pekanbaru, AC 03354"
796,cus57265889,R.A. Lili Suryono,1998-10-05,+62-43-140-0780,"Jl. Cihampelas No. 74
Sabang, SU 77827"
797,cus98406784,"Dipa Situmorang, S.I.Kom",1991-05-06,+62 (38) 144 1981,"Jl. Rajawali Barat No. 821
Bima, KI 36618"
798,cus49892529,Gaman Manullang,2000-09-11,+62 (13) 520-4038,"Jl. Kapten Muslihat No. 45
Bengkulu, PB 81808"
799,cus48431231,"Cager Yolanda, S.E.I",1983-02-24,+62 (938) 262 4304,"Jalan Abdul Muis No. 8
Binjai, LA 42283"
800,cus04812739,"Titi Megantara, S.Kom",1992-04-04,(058) 839 4772,"Gang Asia Afrika No. 774
Denpasar, JT 40947"
801,cus82157494,Dipa Suartini,1987-02-16,+62 (801) 657 6600,"Jl. Pasteur No. 53
Magelang, Sulawesi Selatan 85182"
802,cus94362770,Puti Rachel Mansur,1994-04-15,+62-528-669-8143,"Gg. Gedebage Selatan No. 99
Bitung, Sumatera Selatan 01000"
803,cus49093728,"Eva Uyainah, S.Pt",1987-07-15,(001) 416 7033,"Gang Otto Iskandardinata No. 21
Langsa, Kepulauan Riau 36587"
804,cus03399330,Ir. Kamila Winarno,1994-08-20,+62 (32) 854-1603,"Gg. Moch. Toha No. 524
Madiun, JK 91908"
805,cus90710070,Puput Handayani,1981-05-25,+62-025-161-3839,"Gang Medokan Ayu No. 8
Palembang, Maluku Utara 99522"
806,cus71241319,R. Elisa Rajasa,1989-04-09,+62 (061) 598-7480,"Jl. Kebonjati No. 8
Padang, YO 11805"
807,cus03137796,Galak Hariyah,1984-05-31,+62 (0196) 328-5991,"Gg. R.E Martadinata No. 976
Serang, Aceh 53007"
808,cus40372556,Indah Prabowo,1984-02-25,+62 (0339) 074 1640,"Gg. Pacuan Kuda No. 2
Kota Administrasi Jakarta Utara, Kalimantan Utara 07901"
809,cus07568756,Humaira Samosir,1993-02-12,084 960 4848,"Jl. Ahmad Dahlan No. 78
Binjai, Sumatera Barat 73695"
810,cus62388764,Danang Wahyudin,1987-01-10,(0790) 854 9327,"Jalan Rajawali Barat No. 044
Kendari, BT 00319"
811,cus72608364,Tgk. Zulaikha Rahmawati,1982-08-26,+62-14-137-5067,"Jalan Medokan Ayu No. 09
Sabang, Nusa Tenggara Barat 61348"
812,cus91054326,"Drs. Galang Usamah, M.TI.",1981-08-23,089 349 5275,"Gang Pacuan Kuda No. 5
Padang Sidempuan, KS 65319"
813,cus88505282,"Cut Endah Maheswara, M.Ak",1989-03-10,(0198) 130-3743,"Jalan KH Amin Jasuta No. 5
Kota Administrasi Jakarta Timur, LA 73146"
814,cus35725732,Tgk. Novi Suwarno,1993-02-01,+62 (67) 698 3109,"Jalan S. Parman No. 92
Cimahi, KR 49581"
815,cus30967694,Salimah Rahmawati,1985-06-27,+62-922-712-7255,"Gang KH Amin Jasuta No. 52
Cimahi, GO 77482"
816,cus70528688,Prakosa Napitupulu,1993-10-03,(054) 158-9338,"Gg. Cempaka No. 28
Dumai, MU 89993"
817,cus35463108,Vero Mulyani,1984-12-30,080 967 3745,"Jalan Waringin No. 365
Pematangsiantar, Sulawesi Tenggara 89820"
818,cus20061081,Ilsa Wijayanti,1989-05-14,+62 (961) 355 2874,"Gg. Moch. Toha No. 4
Tanjungpinang, SU 33635"
819,cus32052558,"Mitra Hakim, S.Kom",1995-12-31,+62 (0316) 188 2811,"Jl. Tebet Barat Dalam No. 3
Bogor, Riau 88810"
820,cus26781457,"Raisa Palastri, S.Kom",1996-10-09,0816310020,"Gg. Erlangga No. 9
Kota Administrasi Jakarta Utara, KI 05095"
821,cus74735259,"Tedi Nugroho, S.Gz",1984-09-22,+62 (080) 578 7785,"Jl. Abdul Muis No. 54
Payakumbuh, Papua 06298"
822,cus74987764,Jane Padmasari,1998-07-14,(0972) 972 8282,"Jalan Kutisari Selatan No. 14
Pasuruan, Jawa Barat 30905"
823,cus72724835,Eka Nasyiah,1984-03-22,+62 (19) 225 4404,"Gang R.E Martadinata No. 3
Salatiga, Kalimantan Timur 29963"
824,cus41519363,Harjaya Saputra,1997-02-02,+62 (00) 182-8171,"Jalan R.E Martadinata No. 51
Tangerang Selatan, SR 81127"
825,cus85435254,Zulfa Pangestu,1986-01-15,+62 (849) 797-8884,"Gg. Pelajar Pejuang No. 5
Medan, SS 04093"
826,cus59725923,"Drs. Syahrini Nuraini, M.Kom.",1988-11-20,(053) 953 0779,"Gg. Pasir Koja No. 2
Kotamobagu, Bengkulu 52193"
827,cus39973481,"Puti Rika Dabukke, S.Psi",1991-08-22,+62-0277-723-2180,"Jalan Jayawijaya No. 5
Langsa, ST 78881"
828,cus11749998,"Lintang Haryanti, S.E.I",1988-12-25,(088) 748-7232,"Jalan Ir. H. Djuanda No. 95
Probolinggo, Banten 11818"
829,cus12602988,Aditya Napitupulu,1993-03-08,+62-0966-306-8739,"Jl. Merdeka No. 8
Tanjungbalai, Sumatera Barat 89263"
830,cus17931816,Zulfa Samosir,1989-08-18,+62-014-242-3119,"Gang Rajawali Timur No. 185
Medan, Maluku 62225"
831,cus74935727,"Luluh Mardhiyah, S.Farm",1999-11-19,+62 (009) 416-0248,"Gang Yos Sudarso No. 922
Dumai, Aceh 87090"
832,cus54053298,"Dr. Halima Farida, S.T.",1981-03-06,+62-076-756-0169,"Gang Pasteur No. 95
Cimahi, NT 08161"
833,cus47713444,Hj. Nilam Kuswandari,1985-01-05,0809693448,"Jl. Cikutra Barat No. 036
Probolinggo, NB 43086"
834,cus23890817,Warta Laksita,1990-12-17,+62 (0785) 064 2911,"Gang BKR No. 23
Bengkulu, KI 72645"
835,cus67669639,R. Najam Hassanah,1995-07-16,087 849 0283,"Jl. Pelajar Pejuang No. 931
Bontang, DKI Jakarta 84895"
836,cus53703415,"Tgk. Eli Hutapea, M.Farm",1996-02-23,+62-35-497-8279,"Jalan BKR No. 71
Sibolga, BT 53286"
837,cus89745441,KH. Cawisono Marpaung,1994-02-14,+62 (076) 060 3494,"Jalan Sentot Alibasa No. 083
Kediri, NT 78946"
838,cus75878641,"Paramita Wibisono, M.Pd",1999-08-25,+62 (0044) 534-6093,"Gang Bangka Raya No. 24
Padang, DKI Jakarta 47250"
839,cus23717800,Aurora Yuniar,1996-04-10,(074) 082 7088,"Gang Waringin No. 4
Purwokerto, JI 29429"
840,cus43726592,"Vanya Maryadi, M.M.",1989-09-17,+62 (019) 715 9927,"Jalan Lembong No. 714
Pekalongan, JK 73877"
841,cus07792991,Padma Widodo,1985-04-19,+62 (820) 682 6724,"Gang Erlangga No. 8
Mojokerto, DI Yogyakarta 44621"
842,cus91098160,Jagapati Simanjuntak,1990-11-25,0815553496,"Jalan Astana Anyar No. 121
Malang, SN 30725"
843,cus09104945,Tina Tamba,1993-01-15,(0480) 417-1515,"Gang Kebonjati No. 638
Tangerang Selatan, SB 91158"
844,cus12102327,Eva Usamah,1997-06-08,+62 (053) 027-3450,"Gg. Bangka Raya No. 52
Ambon, ST 51513"
845,cus62210744,"Dr. Galuh Purnawati, S.T.",1983-02-06,+62 (0118) 919-9268,"Jl. Bangka Raya No. 19
Banda Aceh, PA 38409"
846,cus27477014,Utama Suwarno,1984-07-26,+62 (073) 259-7367,"Gg. Ir. H. Djuanda No. 1
Makassar, PA 90512"
847,cus48820219,Dr. Zulfa Zulkarnain,1993-09-01,(051) 552-5099,"Jl. Kiaracondong No. 512
Cirebon, Maluku Utara 74225"
848,cus59677659,Cahyo Jailani,1988-09-02,(0944) 123 8113,"Jalan Kutisari Selatan No. 14
Tangerang, Papua Barat 20638"
849,cus39124326,"Puti Gilda Laksmiwati, M.Pd",1996-04-21,+62 (049) 596 4600,"Gang Rungkut Industri No. 20
Ambon, SS 99747"
850,cus25317794,"Opung Permata, S.T.",1985-05-23,+62 (76) 611-1969,"Jl. R.E Martadinata No. 89
Manado, Maluku Utara 72100"
851,cus27794722,Oskar Andriani,2000-11-01,+62 (867) 459-4449,"Gg. M.H Thamrin No. 5
Malang, Kalimantan Selatan 16918"
852,cus16846098,"dr. Balamantri Winarsih, S.I.Kom",1997-07-15,+62-154-428-8440,"Jalan Raya Ujungberung No. 9
Bima, JK 07232"
853,cus15469687,Elvina Winarsih,2000-11-26,+62-76-298-7347,"Gg. Raya Ujungberung No. 55
Ambon, Jawa Tengah 19795"
854,cus85894440,"Argono Megantara, M.Farm",1998-01-27,(0218) 624-5537,"Gang Antapani Lama No. 85
Payakumbuh, Kalimantan Selatan 63809"
855,cus42957126,Yoga Samosir,1990-03-15,+62-71-368-2865,"Jl. Gedebage Selatan No. 5
Solok, Papua Barat 01027"
856,cus01822151,Indah Tampubolon,1995-01-04,+62 (038) 082-0866,"Gang Indragiri No. 078
Tual, LA 31530"
857,cus36783540,Indah Setiawan,1998-05-12,+62 (23) 871-3646,"Gg. Jakarta No. 30
Balikpapan, DI Yogyakarta 61512"
858,cus27140840,"Upik Kurniawan, S.Pd",2000-03-10,+62 (05) 731-4654,"Gang Asia Afrika No. 53
Kotamobagu, AC 08339"
859,cus88520704,Ajiono Haryanto,1991-08-18,(0024) 480 1327,"Jalan Peta No. 527
Pariaman, Banten 15777"
860,cus00546195,Chandra Tarihoran,1996-07-11,+62 (003) 023 9045,"Jl. Yos Sudarso No. 715
Batu, Kalimantan Barat 82778"
861,cus72120248,Budi Maheswara,1985-07-19,+62 (0128) 808 0249,"Gang Ir. H. Djuanda No. 3
Batu, Maluku Utara 50934"
862,cus09331853,"Tgk. Wardaya Siregar, S.I.Kom",1998-06-03,+62 (0120) 281 0895,"Jl. HOS. Cokroaminoto No. 073
Kota Administrasi Jakarta Pusat, Jawa Timur 67266"
863,cus93990288,Lasmanto Suartini,1981-01-26,+62 (0822) 081 2645,"Gang Waringin No. 889
Surakarta, Jawa Tengah 58400"
864,cus86135221,Cahyo Wasita,1993-06-22,+62-0441-805-0996,"Gang Raya Setiabudhi No. 0
Malang, JK 24103"
865,cus12737772,KH. Ganjaran Nasyiah,1984-01-23,(0975) 339 7721,"Gg. Dipenogoro No. 5
Kota Administrasi Jakarta Selatan, Jawa Barat 47684"
866,cus92019287,Ir. Waluyo Samosir,1991-05-24,(0263) 264-1656,"Jalan Pasirkoja No. 158
Cimahi, MA 82062"
867,cus36001927,Warji Nurdiyanti,2000-01-20,(071) 918-8394,"Jalan Rajiman No. 751
Palembang, AC 41678"
868,cus22515247,Raisa Putra,1995-11-25,085 457 3183,"Jl. Gardujati No. 1
Pangkalpinang, Banten 83679"
869,cus21874093,Rizki Hartati,1981-09-03,+62 (062) 478 4284,"Jl. Kebonjati No. 141
Ternate, Bali 02635"
870,cus44111946,"Among Farida, S.Sos",1982-03-09,0863954141,"Jl. Surapati No. 9
Bekasi, SG 08122"
871,cus45366987,Ira Kuswoyo,1987-06-26,+62-0219-269-7082,"Gang Soekarno Hatta No. 127
Kotamobagu, NB 19104"
872,cus49032284,Rachel Aryani,1996-09-21,+62 (55) 060-9983,"Gg. Siliwangi No. 48
Tangerang Selatan, SB 83083"
873,cus91207265,Mahfud Pangestu,1994-12-06,+62 (77) 557 4863,"Jl. Ahmad Yani No. 45
Payakumbuh, Sulawesi Tenggara 91306"
874,cus87789553,Oni Rajata,1987-07-10,+62 (010) 808-6163,"Jl. Kiaracondong No. 54
Bima, Sumatera Barat 32874"
875,cus17753043,drg. Budi Najmudin,2000-04-13,(0619) 307-5287,"Jalan Kiaracondong No. 9
Subulussalam, Sulawesi Tenggara 67138"
876,cus43463886,Vero Waskita,1985-05-01,080 920 0386,"Jalan Tubagus Ismail No. 104
Palu, RI 31883"
877,cus63974645,"Ir. Vero Rajasa, S.H.",1982-02-17,(0518) 150-0749,"Jalan Kutai No. 80
Meulaboh, Jawa Barat 46099"
878,cus88544892,Ayu Rahayu,1983-01-12,+62 (0942) 747 7032,"Jl. H.J Maemunah No. 982
Binjai, Sumatera Barat 40700"
879,cus71721965,Zulaikha Sihombing,1999-12-15,(002) 827 4320,"Gg. Moch. Toha No. 348
Dumai, JB 05130"
880,cus80399315,Ida Riyanti,1995-05-08,+62 (035) 186 6957,"Jl. Suniaraja No. 90
Ternate, KS 69690"
881,cus41956007,Sabri Wibisono,1993-03-07,+62-0336-474-4163,"Gang Pasir Koja No. 1
Yogyakarta, RI 62684"
882,cus49266153,Eko Salahudin,1989-01-07,+62 (021) 650-0534,"Jalan M.H Thamrin No. 4
Surabaya, Papua 16974"
883,cus05909674,R. Widya Saptono,1989-06-19,+62 (0346) 502 2230,"Gang Pelajar Pejuang No. 65
Ambon, NT 24865"
884,cus24799461,"Hj. Olivia Susanti, S.H.",1987-02-21,+62 (907) 600-0422,"Gg. Astana Anyar No. 9
Banjar, Kepulauan Riau 29386"
885,cus07233814,"R.M. Dariati Pradipta, S.Ked",1991-05-14,+62 (096) 748 0696,"Jalan Rajiman No. 593
Bandar Lampung, KB 10209"
886,cus71272771,Jamalia Sihombing,1994-04-26,+62-74-025-5302,"Jl. Veteran No. 7
Bontang, BE 41608"
887,cus11737896,Harsaya Rajata,1986-11-19,0892871066,"Jl. Merdeka No. 1
Depok, KU 51772"
888,cus64631998,Cornelia Suwarno,1986-05-23,+62-386-598-2178,"Jl. Abdul Muis No. 7
Tomohon, SS 61553"
889,cus83310935,Emong Saragih,1999-11-18,+62 (099) 903-6943,"Gang Abdul Muis No. 97
Blitar, KU 43190"
890,cus91385758,Aurora Astuti,1985-04-05,(071) 225-0824,"Jalan Rajawali Barat No. 577
Bandung, KT 61825"
891,cus09762336,Kala Kuswoyo,1991-04-15,+62 (288) 213 5467,"Gang Antapani Lama No. 11
Bima, SB 23637"
892,cus65630037,Almira Mahendra,1990-02-21,+62-779-741-9743,"Jalan Gardujati No. 05
Padangpanjang, AC 95956"
893,cus25548334,Hari Sihotang,1995-01-02,+62 (0633) 901 3316,"Gang Laswi No. 59
Kota Administrasi Jakarta Utara, DKI Jakarta 44188"
894,cus13658076,Cakrabirawa Mansur,1990-12-22,+62 (46) 087-4110,"Jalan Cikapayang No. 073
Gorontalo, KI 82136"
895,cus16031548,Hj. Zulfa Kusmawati,1980-01-07,+62-86-332-8160,"Jalan Tubagus Ismail No. 73
Yogyakarta, RI 43119"
896,cus30285910,Putu Uyainah,1983-06-14,+62-031-359-8248,"Gang Pelajar Pejuang No. 244
Dumai, Bali 70265"
897,cus84886323,Hardi Novitasari,1983-10-03,+62 (036) 531 7433,"Gg. Cihampelas No. 27
Pontianak, Sulawesi Utara 03019"
898,cus13904883,dr. Cahyono Palastri,1997-05-24,+62 (232) 812 3284,"Gg. Astana Anyar No. 59
Bima, SU 96201"
899,cus25274219,Yessi Maryadi,1990-03-07,+62 (0365) 100 7402,"Jalan Peta No. 8
Salatiga, SU 00191"
900,cus51559540,Jumadi Pradipta,1986-07-15,088 266 5696,"Gg. M.H Thamrin No. 498
Kendari, KR 42751"
901,cus22160508,"Lili Nuraini, M.TI.",1995-03-11,+62 (053) 888 6580,"Jalan Raya Setiabudhi No. 52
Sabang, Sulawesi Selatan 93532"
902,cus06639716,Cawuk Firgantoro,1987-04-18,+62 (592) 574 7772,"Gg. Jend. Sudirman No. 939
Bima, NT 77300"
903,cus85158795,Chandra Lailasari,1985-04-18,+62-603-938-5916,"Jl. M.T Haryono No. 62
Tegal, Sumatera Barat 89942"
904,cus67737451,Kasusra Nasyiah,1987-05-09,+62 (65) 880 5989,"Jl. Cihampelas No. 58
Cimahi, JI 34013"
905,cus97309871,Dinda Wibisono,1991-04-21,+62 (0487) 507 6028,"Gang Veteran No. 86
Pematangsiantar, Sumatera Utara 20003"
906,cus21786716,Zelda Rahmawati,1987-11-22,+62-087-452-1075,"Gang Moch. Toha No. 495
Kota Administrasi Jakarta Utara, Papua Barat 97398"
907,cus30983694,Zalindra Nasyiah,1991-09-24,+62-860-030-5107,"Gang HOS. Cokroaminoto No. 24
Surabaya, YO 29511"
908,cus97549369,"Drs. Bagus Prakasa, M.TI.",1982-12-09,0829269090,"Gg. Cempaka No. 315
Sibolga, Kalimantan Utara 33595"
909,cus20292348,Aris Firmansyah,1995-09-19,+62-0453-282-2394,"Gg. Cihampelas No. 900
Prabumulih, SR 23913"
910,cus97117001,Asmadi Gunarto,1988-12-21,+62 (0712) 701-4264,"Gang BKR No. 9
Pekalongan, Kalimantan Selatan 15297"
911,cus51961817,"Titin Hardiansyah, S.H.",1988-09-09,+62-024-543-7778,"Gg. Suniaraja No. 490
Medan, GO 45710"
912,cus57137414,Argono Megantara,1980-10-20,+62-0616-466-4513,"Gang Cempaka No. 14
Pangkalpinang, Banten 59124"
913,cus50411634,"Ir. Makara Manullang, M.Pd",1989-04-12,+62 (75) 733 3809,"Gang Rajawali Barat No. 04
Samarinda, YO 03031"
914,cus54309029,"drg. Restu Winarno, S.Pd",1985-06-08,087 101 7617,"Gg. Jend. Sudirman No. 340
Binjai, Riau 42160"
915,cus74117659,"Nyoman Marpaung, M.Pd",1985-05-25,+62 (69) 852 7465,"Jl. Gedebage Selatan No. 9
Parepare, Kalimantan Selatan 70920"
916,cus99913168,Gabriella Mangunsong,1986-10-01,(026) 095-2952,"Jalan Abdul Muis No. 271
Payakumbuh, DKI Jakarta 23671"
917,cus12920136,Maman Nainggolan,1987-10-30,+62-0377-638-7227,"Jl. Dipenogoro No. 48
Sawahlunto, Bengkulu 90965"
918,cus33339573,drg. Luthfi Budiman,1987-12-23,+62 (0023) 478-0811,"Gang Cikutra Timur No. 3
Tebingtinggi, MA 19454"
919,cus39437068,"Kadir Puspita, S.E.",1993-12-15,+62 (0245) 719-3343,"Jl. Stasiun Wonokromo No. 4
Serang, NT 08099"
920,cus88122748,Gamanto Sudiati,1998-07-21,+62-68-239-9209,"Gang Sadang Serang No. 86
Medan, Jambi 27418"
921,cus67170753,"Vanya Mandala, S.Sos",1996-10-02,+62 (0011) 456-7764,"Gg. Gedebage Selatan No. 13
Balikpapan, Papua Barat 35376"
922,cus00100748,"R.M. Asirwada Simbolon, M.Pd",1987-10-17,+62 (019) 952 6543,"Jalan Wonoayu No. 70
Palembang, Nusa Tenggara Barat 44274"
923,cus07648151,"Puspa Habibi, M.Pd",1986-03-20,+62 (251) 684 9476,"Gg. Astana Anyar No. 25
Mojokerto, PB 15094"
924,cus12734993,Lala Salahudin,1995-02-02,+62 (001) 639-8327,"Jalan Rajawali Timur No. 41
Pekalongan, SU 36661"
925,cus59322528,Keisha Sihotang,1987-04-05,+62 (092) 063-7452,"Jl. Jend. Sudirman No. 9
Tegal, RI 28561"
926,cus12887873,Putri Melani,1993-07-14,+62 (085) 419-8018,"Gg. Medokan Ayu No. 686
Pekanbaru, Sulawesi Tengah 50670"
927,cus13313104,"Ganjaran Winarno, S.IP",2000-06-15,+62-0850-325-1320,"Gang Wonoayu No. 40
Tual, Maluku Utara 37799"
928,cus29740062,"Drs. Ega Jailani, S.Sos",1986-11-27,+62-087-082-7544,"Gang HOS. Cokroaminoto No. 846
Kota Administrasi Jakarta Timur, KU 31796"
929,cus12426430,"dr. Wage Siregar, S.T.",1988-01-15,(0616) 131-1722,"Jl. Soekarno Hatta No. 3
Sabang, BT 63941"
930,cus87090116,"Vivi Narpati, M.TI.",1986-03-07,+62 (82) 111-7960,"Gg. Asia Afrika No. 258
Parepare, SR 97939"
931,cus71065052,"Sutan Maryanto Suryatmi, S.Kom",1996-01-02,(075) 763-1001,"Jl. KH Amin Jasuta No. 4
Balikpapan, ST 27692"
932,cus66833932,Dr. Raihan Dabukke,1980-04-04,+62 (0302) 044-6115,"Jalan Suniaraja No. 3
Probolinggo, Kalimantan Utara 54118"
933,cus87924046,Simon Mandala,1987-01-27,+62-0544-569-2723,"Jalan Pasteur No. 60
Padang Sidempuan, Sumatera Utara 92448"
934,cus26253497,"R.A. Talia Handayani, S.E.I",1996-11-21,+62 (95) 119 8159,"Jl. Moch. Toha No. 5
Tomohon, Riau 09384"
935,cus98798735,"H. Harjasa Sudiati, M.Farm",1995-09-06,+62 (0455) 077 0752,"Jl. Cempaka No. 2
Tidore Kepulauan, RI 33875"
936,cus97308546,Maman Rajasa,1996-07-20,+62 (30) 517 1842,"Gang Kutai No. 212
Bandung, BE 19036"
937,cus15684226,"Dr. Alika Wahyudin, S.Pt",1997-04-12,+62-83-139-0902,"Jl. Cempaka No. 86
Ambon, MA 33107"
938,cus69574597,"Sakti Firmansyah, S.I.Kom",1987-06-06,+62 (054) 311-2815,"Jalan KH Amin Jasuta No. 73
Balikpapan, BB 87545"
939,cus21383342,Daryani Halimah,1999-02-06,+62 (315) 582-8724,"Jl. Dipenogoro No. 43
Padangpanjang, Kalimantan Tengah 07275"
940,cus31214322,Zelda Halimah,1991-04-23,+62-585-476-0222,"Gg. Surapati No. 25
Bekasi, BT 48963"
941,cus85814998,Tedi Salahudin,1995-12-17,+62 (0946) 045 6606,"Jl. Cikutra Barat No. 3
Surakarta, BT 39553"
942,cus83800825,Prima Nuraini,1986-11-26,+62-989-510-2978,"Jalan W.R. Supratman No. 469
Madiun, JT 29619"
943,cus81073061,Hasta Nababan,1980-11-17,+62 (0704) 329 8615,"Gg. Pasir Koja No. 8
Pagaralam, Kalimantan Barat 97374"
944,cus05696796,Devi Natsir,1986-10-02,087 400 9504,"Gang Ciwastra No. 2
Tual, Sulawesi Utara 54673"
945,cus33152523,"Sutan Hardi Mayasari, M.TI.",1986-05-26,+62-516-369-3265,"Gg. Jakarta No. 322
Mojokerto, NT 26613"
946,cus69901225,Melinda Riyanti,1984-11-06,(076) 331 7936,"Jl. Surapati No. 86
Cilegon, ST 34919"
947,cus52893025,Talia Prastuti,1982-12-03,085 578 9829,"Gang Joyoboyo No. 67
Tual, Papua 64460"
948,cus57969657,Ir. Eka Gunawan,1996-11-30,+62-0069-210-9639,"Gang Ahmad Yani No. 0
Pekalongan, SR 03281"
949,cus00766197,Genta Saefullah,1991-03-18,+62-022-603-1898,"Jalan Tubagus Ismail No. 04
Singkawang, KS 68365"
950,cus59097334,Waluyo Lestari,1995-01-25,(0022) 078-7106,"Gang Waringin No. 4
Lubuklinggau, Aceh 49581"
951,cus27066454,"R. Kani Suartini, S.Kom",1982-08-28,+62-76-228-6918,"Gang Tubagus Ismail No. 334
Kendari, SN 71996"
952,cus55087339,Gasti Rajasa,1997-07-14,+62 (0051) 233-4504,"Gg. Erlangga No. 5
Sorong, JA 82249"
953,cus24898126,Nova Rahmawati,1998-03-12,+62-726-456-6831,"Jl. Suniaraja No. 092
Cimahi, Kepulauan Bangka Belitung 33265"
954,cus71116648,"Dr. Drajat Najmudin, S.Kom",1995-06-06,+62-68-128-6267,"Gg. Jend. A. Yani No. 2
Bengkulu, Kepulauan Bangka Belitung 83170"
955,cus47717121,Ulva Mulyani,1998-02-01,+62 (99) 314 4020,"Gang Siliwangi No. 92
Meulaboh, BA 63561"
956,cus92703827,Umi Kusmawati,1980-04-30,+62-256-963-6630,"Gg. Indragiri No. 6
Singkawang, PB 63956"
957,cus68867225,Gina Sihotang,1989-08-29,+62 (072) 983-8819,"Jl. Moch. Toha No. 262
Dumai, JI 23270"
958,cus15210883,Bahuwarna Simanjuntak,1983-04-20,+62 (0530) 549-8425,"Gang Sentot Alibasa No. 325
Tebingtinggi, MU 86290"
959,cus51406639,Cagak Kurniawan,1999-06-02,+62 (0929) 605-1911,"Jalan Gegerkalong Hilir No. 78
Lubuklinggau, SN 59439"
960,cus52403675,"Kenari Maheswara, S.Pt",1981-10-22,+62 (080) 444-0894,"Jl. Waringin No. 6
Pekanbaru, PA 84144"
961,cus54913844,Ika Prayoga,1999-01-19,(0217) 779 4546,"Gg. Jayawijaya No. 535
Banda Aceh, SS 77089"
962,cus65462119,drg. Ade Zulkarnain,1984-02-06,0836769452,"Gg. Jamika No. 54
Madiun, Bali 55302"
963,cus87751116,Cut Icha Suryono,2000-06-15,+62 (0001) 070-9080,"Jalan Suryakencana No. 442
Yogyakarta, KT 88860"
964,cus84190123,Zelaya Tampubolon,1983-07-17,(0834) 393-7141,"Gg. Soekarno Hatta No. 9
Kota Administrasi Jakarta Barat, Sumatera Utara 84494"
965,cus13077624,"Tgk. Latika Najmudin, S.Gz",2000-02-12,(040) 921 2906,"Jl. Cempaka No. 381
Bandung, PA 01975"
966,cus92151307,Eko Januar,1994-07-17,084 814 3206,"Jl. Rumah Sakit No. 89
Kendari, GO 83064"
967,cus28094395,Asmianto Sihombing,1998-04-12,(0801) 070-7066,"Gang Jamika No. 8
Tual, SU 03929"
968,cus75393922,Cindy Pradana,1993-05-09,+62 (398) 052-2489,"Jalan PHH. Mustofa No. 952
Pariaman, Maluku Utara 51703"
969,cus13791322,Ulva Tamba,1998-05-13,+62 (089) 062-2696,"Jalan Sadang Serang No. 68
Singkawang, Maluku 67285"
970,cus76063800,"Tgk. Mursita Nuraini, S.T.",1996-12-03,(009) 989 5090,"Gang Tebet Barat Dalam No. 0
Sawahlunto, Maluku Utara 66798"
